Datetime,Time(s),SDI12_Status,VWC,SoilTemp,Permittivity,BulkEC,PoreEC,TRHTSE_Status,TRHTSE_Temp,TRHTSE_VWC,SHT31_Status,SHT31_Temp,SHT31_RH,DFRobot1_Status,DFRobot1_Raw,DFRobot1_VWC,DFRobot1_Status_Text,DFRobot2_Status,DFRobot2_Raw,DFRobot2_VWC,DFRobot2_Status_Text
04/07/2025 4:12,225226,,11,22.6,6.3,93,2385,TRHTSE_Found,15.87,12.3,SHT31_FOUND,15.77,85.62,DFROBOT1_FOUND,424,10.59216,Dry,DFROBOT2_FOUND,386,10.66386,Dry
04/07/2025 4:27,226127,,10.8,22.5,6.2,93,2423,TRHTSE_Found,15.83,12.3,SHT31_FOUND,15.36,89.06,DFROBOT1_FOUND,420,10.5728,Dry,DFROBOT2_FOUND,382,10.64382,Dry
04/07/2025 4:42,227028,,10.8,22.3,6.2,93,2423,TRHTSE_Found,0.04,12.3,SHT31_FOUND,15.43,87.88,DFROBOT1_FOUND,417,10.55828,Dry,DFROBOT2_FOUND,372,10.59372,Wet
04/07/2025 4:57,227928,,11,22.2,6.3,93,2385,TRHTSE_Found,10.29,12.26,SHT31_FOUND,15.54,94.17,DFROBOT1_FOUND,414,10.54376,Dry,DFROBOT2_FOUND,378,10.62378,Wet
04/07/2025 5:12,228829,,11,22.1,6.3,93,2385,TRHTSE_Found,15.43,12.18,SHT31_FOUND,15.01,89.29,DFROBOT1_FOUND,419,10.56796,Dry,DFROBOT2_FOUND,378,10.62378,Wet
04/07/2025 5:27,229730,,10.8,21.9,6.2,93,2423,TRHTSE_Found,13.93,12.26,SHT31_FOUND,15.1,93.14,DFROBOT1_FOUND,414,10.54376,Dry,DFROBOT2_FOUND,387,10.66887,Dry
04/07/2025 5:42,230631,,11.1,21.8,6.4,93,2347,TRHTSE_Found,15.5,12.26,SHT31_FOUND,15.17,90.56,DFROBOT1_FOUND,413,10.53892,Dry,DFROBOT2_FOUND,380,10.6338,Unknown
04/07/2025 5:57,231532,,11,21.7,6.3,92,2359,TRHTSE_Found,11.57,12.22,SHT31_FOUND,15.87,93.83,DFROBOT1_FOUND,416,10.55344,Dry,DFROBOT2_FOUND,371,10.58871,Wet
04/07/2025 6:12,232432,,11.1,21.6,6.4,92,2321,TRHTSE_Found,14.27,12.22,SHT31_FOUND,16.74,85.15,DFROBOT1_FOUND,408,10.51472,Dry,DFROBOT2_FOUND,364,10.55364,Wet
04/07/2025 6:27,233333,,11.1,21.5,6.4,92,2321,TRHTSE_Found,9.05,12.22,SHT31_FOUND,21.54,71.56,DFROBOT1_FOUND,407,10.50988,Dry,DFROBOT2_FOUND,371,10.58871,Wet
04/07/2025 6:42,234234,,10.8,21.5,6.2,92,2397,TRHTSE_Found,15.3,12.12,SHT31_FOUND,25.54,58.56,DFROBOT1_FOUND,402,10.48568,Dry,DFROBOT2_FOUND,371,10.58871,Wet
04/07/2025 6:57,235135,,11,21.5,6.3,93,2385,TRHTSE_Found,15.17,12.22,SHT31_FOUND,22.95,64.82,DFROBOT1_FOUND,407,10.50988,Dry,DFROBOT2_FOUND,370,10.5837,Wet
04/07/2025 7:12,236036,,11.1,21.5,6.4,93,2347,TRHTSE_Found,15.25,12.22,SHT31_FOUND,29.54,48.55,DFROBOT1_FOUND,404,10.49536,Dry,DFROBOT2_FOUND,371,10.58871,Wet
04/07/2025 7:27,236936,,11,21.6,6.3,94,2410,TRHTSE_Found,15.27,12.22,SHT31_FOUND,29.92,50.74,DFROBOT1_FOUND,404,10.49536,Dry,DFROBOT2_FOUND,365,10.55865,Wet
04/07/2025 7:42,237837,,11.1,21.8,6.4,94,2372,TRHTSE_Found,15.13,12.26,SHT31_FOUND,28.77,58.49,DFROBOT1_FOUND,407,10.50988,Dry,DFROBOT2_FOUND,370,10.5837,Wet
04/07/2025 7:57,238738,,10.8,22,6.2,94,2449,TRHTSE_Found,0.74,12.29,SHT31_FOUND,29.82,58.12,DFROBOT1_FOUND,405,10.5002,Dry,DFROBOT2_FOUND,392,10.69392,Dry
04/07/2025 8:12,239639,,11.3,22.4,6.4,96,2384,TRHTSE_Found,15.82,12.29,SHT31_FOUND,38.55,39.41,DFROBOT1_FOUND,412,10.53408,Dry,DFROBOT2_FOUND,369,10.57869,Wet
04/07/2025 8:27,240540,,11.3,22.9,6.4,98,2434,TRHTSE_Found,16.1,12.33,ERROR,0,0,DFROBOT1_FOUND,414,10.54376,Dry,DFROBOT2_FOUND,376,10.61376,Wet
04/07/2025 8:42,241440,,11.3,23.6,6.4,100,2484,TRHTSE_Found,16.66,12.44,SHT31_FOUND,41.29,34.37,DFROBOT1_FOUND,424,10.59216,Dry,DFROBOT2_FOUND,378,10.62378,Wet
04/07/2025 8:57,242341,,11.3,24.3,6.4,103,2558,TRHTSE_Found,,12.53,SHT31_FOUND,43.02,31.63,DFROBOT1_FOUND,425,10.597,Dry,DFROBOT2_FOUND,374,10.60374,Wet
04/07/2025 9:12,243242,,11.3,25.1,6.4,106,2633,TRHTSE_Found,1.05,12.66,SHT31_FOUND,42.64,30.9,DFROBOT1_FOUND,432,10.63088,Dry,DFROBOT2_FOUND,383,10.64883,Dry
04/07/2025 9:27,244143,,11,25.9,6.3,109,2795,TRHTSE_Found,17.39,12.74,SHT31_FOUND,42.99,30.95,DFROBOT1_FOUND,434,10.64056,Dry,DFROBOT2_FOUND,384,10.65384,Dry
04/07/2025 9:42,245044,,11.3,26.7,6.4,113,2807,TRHTSE_Found,18.97,12.59,SHT31_FOUND,43.27,27.29,DFROBOT1_FOUND,434,10.64056,Dry,DFROBOT2_FOUND,393,10.69893,Dry
04/07/2025 9:57,245945,,11.3,27.4,6.4,116,2881,TRHTSE_Found,14.92,12.96,SHT31_FOUND,44.6,25.91,DFROBOT1_FOUND,443,10.68412,Dry,DFROBOT2_FOUND,393,10.69893,Dry
04/07/2025 10:12,246846,,11.3,28.1,6.4,120,2981,TRHTSE_Found,3.22,13.11,SHT31_FOUND,48.34,22.29,DFROBOT1_FOUND,466,10.79544,Dry,DFROBOT2_FOUND,398,10.72398,Dry
04/07/2025 10:27,247746,,11.5,28.8,6.5,122,2983,TRHTSE_Found,20.78,13.18,SHT31_FOUND,47.36,22.94,DFROBOT1_FOUND,462,10.77608,Dry,DFROBOT2_FOUND,405,10.75905,Dry
04/07/2025 10:42,248647,,11.3,29.4,6.4,126,3130,TRHTSE_Found,21.59,13.3,SHT31_FOUND,48.81,23.06,DFROBOT1_FOUND,458,10.75672,Dry,DFROBOT2_FOUND,410,10.7841,Dry
04/07/2025 10:58,249548,,11.7,30.1,6.6,129,3106,TRHTSE_Found,21.87,13.37,SHT31_FOUND,49.88,20.95,DFROBOT1_FOUND,461,10.77124,Dry,DFROBOT2_FOUND,421,10.83921,Dry
04/07/2025 11:13,250449,,11.7,30.7,6.6,133,3202,TRHTSE_Found,18.98,13.52,SHT31_FOUND,49.34,19.22,DFROBOT1_FOUND,481,10.86804,Dry,DFROBOT2_FOUND,426,10.86426,Dry
04/07/2025 11:28,251350,,11.7,31.5,6.6,137,3298,TRHTSE_Found,23.16,13.63,SHT31_FOUND,50.88,17.29,DFROBOT1_FOUND,476,10.84384,Dry,DFROBOT2_FOUND,426,10.86426,Dry
04/07/2025 11:43,252251,,11.7,32.3,6.6,140,3371,TRHTSE_Found,24.02,13.74,SHT31_FOUND,50.78,18.73,DFROBOT1_FOUND,482,10.87288,Dry,DFROBOT2_FOUND,441,10.93941,Dry
04/07/2025 11:58,253152,,11.7,33.2,6.6,144,3467,TRHTSE_Found,18.61,13.88,SHT31_FOUND,53.93,16.94,DFROBOT1_FOUND,495,10.9358,Dry,DFROBOT2_FOUND,455,11.00955,Dry
04/07/2025 12:13,254052,,11.8,34.1,6.7,149,3533,TRHTSE_Found,17.89,13.99,SHT31_FOUND,53.25,18.37,DFROBOT1_FOUND,504,10.97936,Dry,DFROBOT2_FOUND,452,10.99452,Dry
04/07/2025 12:28,254953,,11.8,35,6.7,153,3627,TRHTSE_Found,26.58,13.75,SHT31_FOUND,54.01,18.23,DFROBOT1_FOUND,528,11.09552,Dry,DFROBOT2_FOUND,457,11.01957,Dry
04/07/2025 12:43,255854,,12,35.9,6.7,157,3666,TRHTSE_Found,27.28,14.25,SHT31_FOUND,51.02,19.47,DFROBOT1_FOUND,532,11.11488,Dry,DFROBOT2_FOUND,465,11.05965,Dry
04/07/2025 12:58,256755,,11.8,36.6,6.7,161,3817,TRHTSE_Found,28.05,14.44,SHT31_FOUND,51.07,20.12,DFROBOT1_FOUND,533,11.11972,Dry,DFROBOT2_FOUND,480,11.1348,Dry
04/07/2025 13:13,257656,,12,37.4,6.7,165,3853,TRHTSE_Found,28.68,14.58,SHT31_FOUND,53.95,18.28,DFROBOT1_FOUND,542,11.16328,Dry,DFROBOT2_FOUND,477,11.11977,Dry
04/07/2025 13:28,258557,,12.2,38.2,6.8,169,3887,TRHTSE_Found,29.57,14.73,SHT31_FOUND,54.17,18.24,DFROBOT1_FOUND,547,11.18748,Dry,DFROBOT2_FOUND,484,11.15484,Dry
04/07/2025 13:43,259458,,12.3,38.8,6.9,173,3920,TRHTSE_Found,29.8,14.81,SHT31_FOUND,52.79,18.46,DFROBOT1_FOUND,544,11.17296,Dry,DFROBOT2_FOUND,501,11.24001,Dry
04/07/2025 13:58,260358,,12.3,39.5,6.9,176,3988,TRHTSE_Found,18.97,14.89,SHT31_FOUND,52.48,18.05,DFROBOT1_FOUND,547,11.18748,Dry,DFROBOT2_FOUND,514,11.30514,Dry
04/07/2025 14:13,261259,,12.2,40,6.8,179,4117,TRHTSE_Found,29.63,14.99,SHT31_FOUND,50.44,17.3,DFROBOT1_FOUND,547,11.18748,Dry,DFROBOT2_FOUND,535,11.41035,Dry
04/07/2025 14:28,262160,,12.2,40.3,6.8,182,4186,TRHTSE_Found,29.06,15.08,SHT31_FOUND,49.33,17.16,DFROBOT1_FOUND,552,11.21168,Dry,DFROBOT2_FOUND,549,11.48049,Dry
04/07/2025 14:43,263061,,12.3,40.7,6.9,184,4169,TRHTSE_Found,27.66,15.18,SHT31_FOUND,50.46,18.9,DFROBOT1_FOUND,549,11.19716,Dry,DFROBOT2_FOUND,554,11.50554,Dry
04/07/2025 14:58,263962,,12.5,41,7,186,4153,TRHTSE_Found,26.87,15.22,SHT31_FOUND,49.16,19.71,DFROBOT1_FOUND,552,11.21168,Dry,DFROBOT2_FOUND,557,11.52057,Dry
04/07/2025 15:13,264863,,12.5,40.8,7,187,4175,TRHTSE_Found,25.93,15.22,SHT31_FOUND,45.17,21.82,DFROBOT1_FOUND,548,11.19232,Dry,DFROBOT2_FOUND,554,11.50554,Dry
04/07/2025 15:28,265764,,12.2,40.6,6.8,187,4301,TRHTSE_Found,30.47,15.22,SHT31_FOUND,42.96,23.4,DFROBOT1_FOUND,551,11.20684,Dry,DFROBOT2_FOUND,555,11.51055,Dry
04/07/2025 15:43,266665,,12.2,40.1,6.8,188,4324,TRHTSE_Found,15.22,15.19,SHT31_FOUND,39.94,29.2,DFROBOT1_FOUND,545,11.1778,Dry,DFROBOT2_FOUND,558,11.52558,Dry
04/07/2025 15:58,267565,,12.2,39.9,6.8,186,4278,TRHTSE_Found,22.35,15.07,SHT31_FOUND,43.75,25.31,DFROBOT1_FOUND,553,11.21652,Dry,DFROBOT2_FOUND,556,11.51556,Dry
04/07/2025 16:13,268466,,12.7,39.3,7,185,4060,TRHTSE_Found,22.39,15.06,SHT31_FOUND,42.78,25.23,DFROBOT1_FOUND,549,11.19716,Dry,DFROBOT2_FOUND,552,11.49552,Dry
04/07/2025 16:28,269367,,12.3,38.9,6.9,185,4192,TRHTSE_Found,9.69,15.03,SHT31_FOUND,42.11,24.74,DFROBOT1_FOUND,550,11.202,Dry,DFROBOT2_FOUND,553,11.50053,Dry
04/07/2025 16:43,270268,,12.3,38.5,6.9,184,4169,TRHTSE_Found,26,14.96,SHT31_FOUND,44.02,23.3,DFROBOT1_FOUND,552,11.21168,Dry,DFROBOT2_FOUND,553,11.50053,Dry
04/07/2025 16:58,271169,,12.2,38.2,6.8,184,4232,TRHTSE_Found,29.97,14.68,SHT31_FOUND,41.15,26,DFROBOT1_FOUND,558,11.24072,Dry,DFROBOT2_FOUND,555,11.51055,Dry
04/07/2025 17:13,272070,,12,37.8,6.7,183,4273,TRHTSE_Found,26.47,14.88,SHT31_FOUND,41.73,26.35,DFROBOT1_FOUND,550,11.202,Dry,DFROBOT2_FOUND,546,11.46546,Dry
04/07/2025 17:28,272971,,12.3,37.6,6.9,182,4124,TRHTSE_Found,15.01,14.83,SHT31_FOUND,37.46,31.04,DFROBOT1_FOUND,550,11.202,Dry,DFROBOT2_FOUND,546,11.46546,Dry
04/07/2025 17:43,273871,,12,37.2,6.7,181,4227,TRHTSE_Found,29.29,14.41,SHT31_FOUND,33.86,35.03,DFROBOT1_FOUND,550,11.202,Dry,DFROBOT2_FOUND,549,11.48049,Dry
04/07/2025 17:58,274772,,12.2,36.8,6.8,179,4117,TRHTSE_Found,28.81,14.76,SHT31_FOUND,31.06,41.39,DFROBOT1_FOUND,545,11.1778,Dry,DFROBOT2_FOUND,553,11.50053,Dry
04/07/2025 18:13,275673,,12,36.2,6.7,176,4110,TRHTSE_Found,26.94,14.73,SHT31_FOUND,30.35,42.86,DFROBOT1_FOUND,545,11.1778,Dry,DFROBOT2_FOUND,576,11.61576,Unknown
04/07/2025 18:28,276574,,12.2,35.6,6.8,174,4002,TRHTSE_Found,27.37,14.57,SHT31_FOUND,29.36,44.5,DFROBOT1_FOUND,546,11.18264,Dry,DFROBOT2_FOUND,541,11.44041,Dry
04/07/2025 18:43,277475,,12.2,35,6.8,170,3910,TRHTSE_Found,25.01,14.47,SHT31_FOUND,28.67,46.05,DFROBOT1_FOUND,539,11.14876,Dry,DFROBOT2_FOUND,535,11.41035,Dry
04/07/2025 18:58,278376,,12,34.5,6.7,168,3923,TRHTSE_Found,25.83,14.43,SHT31_FOUND,27.94,48.43,DFROBOT1_FOUND,535,11.1294,Dry,DFROBOT2_FOUND,535,11.41035,Dry
